G tract found at positions:
2878840, 2878975, -
2878977, 2879024, -
2879041, 2879112, -
2879124, 2879622, -
2879630, 2879662, -
2879682, 2879710, -
2879716, 2879737, -
2879750, 2880048, -
2880054, 2880175, -
2880188, 2880490, -
2880537, 2880577, -
2880592, 2880636, -
2880655, 2881020, -
2881026, 2881068, -
2881072, 2881421, -
2881430, 2881478, -
2881483, 2881646, -
2881679, 2881707, -
2881721, 2881773, -
2881784, 2881836, -
2881849, 2881884, -
2881906, 2882310, -
2882312, 2882400, -
2882402, 2882474, -
2882476, 2882535, -
2882550, 2882628, -
2882651, 2882760, -
2882764, 2882800, -
2882807, 2882897, -
2882900, 2882961, -
2882978, 2883018, -
2883038, 2883072, -
2883074, 2883105, -
2883115, 2883761, -
2883764, 2883855, -
2883888, 2883924, -
2883926, 2883952, -
2883995, 2884073, -
2884105, 2884132, -
2884135, 2884171, -
2884186, 2884238, -
2884239, 2884829, -
2884873, 2884906, -
2884910, 2884991, -
2884995, 2885031, -
2885054, 2885401, -
2885424, 2885467, -
2885505, 2885553, -
2885575, 2885614, -
2885628, 2886250, -
2886262, 2886319, -
2886322, 2886429, -
2886476, 2886500, -
2886528, 2886612, -
2886632, 2886699, -
2886700, 2886800, -
2886816, 2887025, -
2887031, 2887075, -
2887079, 2887123, -
2887133, 2887300, -
2887301, 2887340, -
2887353, 2887388, -
2887490, 2887532, -
2887572, 2887698, -
2887712, 2887738, -
2887745, 2896355, -
2896361, 2896391, -
2896407, 2896627, -
2896629, 2896668, -
2896685, 2896718, -
2896740, 2896787, -
2896800, 2896836, -
2896850, 2896886, -
2896891, 2896925, -
2896938, 2897270, -
2897302, 2897339, -
2897354, 2897407, -
2897436, 2897750, -
2897758, 2897798, -
2897804, 2898025, -
2898035, 2898211, -
2898240, 2898253, -
2898262, 2898290, -
2898295, 2898313, -
2898334, 2898369, -
2898381, 2898431, -
2898435, 2898508, -
2898535, 2898711, -
2898718, 2898733, -
2898764, 2898837, -
2898844, 2899066, -
2899086, 2899104, -
2899122, 2899134, -
2899145, 2899189, -
2899213, 2899235, -
2899237, 2899309, -
2899310, 2899342, -
2899349, 2900885, -
2900887, 2901214, -
2901223, 2901285, -
2901286, 2901318, -
2901329, 2901348, -
2901363, 2901446, -
2901455, 2901492, -
2901501, 2901519, -
2901550, 2901582, -
2901594, 2901652, -
2901674, 2901743, -
2901746, 2901757, -
2901776, 2901814, -
2901818, 2901890, -
2901892, 2902093, -
2902096, 2902131, -
2902148, 2902575, -
2902596, 2902652, -
2902670, 2902690, -
2902692, 2902721, -
2902738, 2903188, -
2903223, 2903241, -
2903248, 2903294, -
2903331, 2903375, -
2903405, 2903466, -
2903476, 2903612, -
2903643, 2903682, -
2903698, 2903740, -
2903748, 2903785, -
2903814, 2903837, -
2903880, 2903922, -
2903927, 2903993, -
2903997, 2904022, -
2904024, 2904049, -
2904054, 2904162, -
2904181, 2904564, -
2904566, 2904594, -
2904611, 2904642, -
2904650, 2904669, -
2904702, 2904849, -
2904861, 2904905, -
2904936, 2904964, -
2904974, 2904997, -
2905011, 2905062, -
2905074, 2905125, -
2905141, 2905257, -
2905284, 2905321, -
2905330, 2905669, -
2905689, 2905716, -
2905727, 2907642, -
2907645, 2907676, -
2907689, 2907721, -
2907732, 2907754, -
2907765, 2907870, -
2907894, 2907918, -
2907921, 2907949, -
2907954, 2908000, -
2908003, 2908043, -
2908069, 2908111, -
2908158, 2908170, -
2908172, 2908207, -
2908218, 2908279, -
2908285, 2908543, -
2908545, 2908579, -
2908598, 2908646, -
2908656, 2908714, -
2908717, 2908742, -
2908755, 2908825, -
2908844, 2908919, -
2908932, 2908949, -
2908955, 2909024, -
2909042, 2909066, -
2909072, 2909096, -
2909125, 2913985, -
2913996, 2914377, -
2914381, 2914412, -
2914414, 2914434, -
2914447, 2914479, -
2914516, 2914548, -
2914567, 2914634, -
2914644, 2914760, -
2914773, 2915158, -
2915196, 2915416, -
2915424, 2915733, -
2915764, 2915824, -
2915848, 2915884, -
2915887, 2915917, -
2915931, 2915981, -
2915983, 2917757, -
2917768, 2917785, -
2917791, 2917809, -
2917834, 2917853, -
2917860, 2917910, -
2917914, 2919248, -
2919268, 2919290, -
2919292, 2919582, -
2919594, 2919638, -
2919644, 2919676, -
2919691, 2919773, -
2919783, 2919837, -
2919841, 2919881, -
2919903, 2920078, -
2920090, 2920134, -
2920141, 2920202, -
2920219, 2920241, -
2920245, 2920349, -
2920370, 2920417, -
2920423, 2920451, -
2920456, 2920500, -
2920503, 2920528, -
2920537, 2920583, -
2920591, 2920689, -
2920692, 2920823, -
2920829, 2920848, -
2920851, 2920884, -
2920911, 2921239, -
2921251, 2921633, -
2921642, 2922397, -
2922399, 2922421, -
2922426, 2922439, -
2922444, 2922463, -
2922465, 2922568, -
2922570, 2922813, -
2922828, 2922844, -
2922846, 2922869, -
2922870, 2922886, -
2922888, 2922904, -
2922906, 2922971, -
2922972, 2923068, -
2923071, 2923096, -
2923101, 2923114, -
2923119, 2923138, -
2923143, 2950677, -
2950711, 2950757, -
2950773, 2950821, -
2950852, 2950937, -
2950954, 2950988, -
2950995, 2951036, -
2951056, 2951144, -
2951151, 2951204, -
2951209, 2951245, -
2951265, 2951523, -
2951541, 2951787, -
2951793, 2951825, -
2951855, 2951886, -
2951896, 2951926, -
2951927, 2952039, -
2952059, 2952091, -
2952123, 2952166, -
2952185, 2952237, -
2952245, 2952280, -
2952284, 2952762, -
2952770, 2952822, -
2952825, 2952910, -
2952918, 2952950, -
2952956, 2953155, -
2953161, 2953195, -
2953203, 2953318, -
2953320, 2953374, -
2953383, 2953405, -
2953406, 2953434, -
2953439, 2953484, -
2953511, 2953528, -
2953531, 2953564, -
2953589, 2953623, -
2953630, 2953729, -
2953785, 2953845, -
2953850, 2953947, -
2953948, 2954018, -
2954022, 2954206, -
2954240, 2954308, -
2954328, 2954380, -
2954386, 2954397, -
2954405, 2954444, -
2954446, 2954523, -
2954574, 2954601, -
2954606, 2954629, -
2954634, 2954707, -
2954726, 2954780, -
2954781, 2954817, -
2954861, 2954933, -
2954955, 2954983, -
2954998, 2955079, -
2955082, 2955110, -
2955129, 2955157, -
2955160, 2955212, -
2955268, 2955311, -
2955316, 2955355, -
2955396, 2955454, -
2955459, 2955739, -
2955746, 2955812, -
2955814, 2955859, -
2955871, 2955903, -
2955904, 2955944, -
2955947, 2956001, -
2956028, 2956112, -
2956118, 2956218, -
2956233, 2956291, -
2956304, 2956336, -
2956351, 2956404, -
2956419, 2956493, -
2956502, 2956544, -
2956548, 2956614, -
2956620, 2956638, -
2956652, 2956721, -
2956738, 2957002, -
2957055, 2957099, -
2957101, 2957168, -
2957195, 2957218, -
2957229, 2957270, -
2957305, 2957332, -
2957343, 2957374, -
2957375, 2957416, -
2957450, 2957481, -
2957484, 2957933, -
2957945, 2958006, -
2958020, 2958203, -
2958213, 2958233, -
2958240, 2958256, -
2958264, 2958292, -
2958314, 2958367, -
2958368, 2958448, -
2958473, 2958494, -
2958523, 2958552, -
2958555, 2958609, -
2958643, 2958680, -
2958685, 2958726, -
2958736, 2958806, -
2958815, 2958857, -
2958865, 2958977, -
2958993, 2959025, -
2959036, 2959249, -
2959252, 2959280, -
2959282, 2959333, -
2959339, 2960648, -
2960653, 2960694, -
2960716, 2962418, -
2962443, 2962529, -
2962552, 2962589, -
2962594, 2962629, -
2962639, 2962688, -
2962694, 2962709, -
2962712, 2962807, -
2962818, 2962888, -
2962893, 2962943, -
2962965, 2962996, -
2963017, 2963051, -
2963065, 2963110, -
2963119, 2963183, -
2963186, 2963284, -
2963293, 2963333, -
2963335, 2963387, -
2963400, 2963710, -
2963712, 2963748, -
2963777, 2963807, -
2963813, 2964004, -
2964012, 2964045, -
2964053, 2964094, -
2964097, 2964397, -
2964414, 2964481, -
2964502, 2964553, -
2964581, 2965241, -
2965248, 2965304, -
2965312, 2965337, -
2965344, 2965458, -
2965480, 2965549, -
2965551, 2965607, -
2965628, 2965689, -
2965728, 2965765, -
2965774, 2965837, -
2965840, 2966056, -
2966063, 2966108, -
2966129, 2966190, -
2966226, 2966281, -
2966312, 2966345, -
2966348, 2966419, -
2966480, 2966514, -
2966517, 2966613, -
2966616, 2966733, -
2966737, 2967025, -
2967038, 2967065, -
2967071, 2967394, -
2967395, 2967415, -
2967420, 2968291, -
2968315, 2968354, -
2968360, 2968399, -
2968404, 2968470, -
2968484, 2968503, -
2968513, 2968571, -
2968575, 2968663, -
2968674, 2968777, -
2968783, 2968809, -
2968813, 2968852, -
2968853, 2968890, -
2968899, 2969031, -
2969035, 2969055, -
2969072, 2969121, -
2969131, 2969202, -
2969213, 2969238, -
2969258, 2969338, -
2969343, 2969370, -
2969378, 2969462, -
2969479, 2969496, -
2969501, 2969539, -
2969552, 2969569, -
2969574, 2969602, -
2969609, 2969641, -
2969643, 2969667, -
2969669, 2971054, -
2971064, 2971368, -
2971412, 2971430, -
2971442, 2971487, -
2971504, 2971571, -
2971583, 2971607, -
2971610, 2971659, -
2971673, 2971712, -
2971754, 2971801, -
2971809, 2971961, -
2971984, 2972043, -
2972050, 2972088, -
2972094, 2972283, -
2972308, 2972389, -
2972393, 2972421, -
2972441, 2972471, -
2972474, 2972499, -
2972524, 2972592, -
2972649, 2972713, -
2972728, 2972795, -
2972799, 2972834, -
2972840, 2972899, -
2972901, 2973110, -
2973129, 2973352, -
2973356, 2973407, -
2973437, 2973466, -
2973474, 2973505, -
2973513, 2973530, -
2973531, 2973593, -
2973596, 2973671, -
2973673, 2973799, -
2973813, 2973848, -
2973849, 2973884, -
2973894, 2973944, -
2973948, 2973988, -
2973994, 2974034, -
2974041, 2974134, -
2974136, 2974184, -
2974188, 2974223, -
2974231, 2974281, -
2974308, 2974335, -
2974351, 2974377, -
2974405, 2974431, -
2974438, 2974470, -
2974502, 2974572, -
2974584, 2974622, -
2974641, 2974678, -
2974688, 2974929, -
2974941, 2974956, -
2974960, 2975124, -
2975139, 2975185, -
2975186, 2975199, -
2975205, 2975237, -
2975241, 2975259, -
2975265, 2975317, -
2975321, 2975349, -
2975363, 2975384, -
2975395, 2975431, -
2975445, 2975598, -
2975611, 2975666, -
2975678, 2975708, -
2975717, 2975728, -
2975733, 2975819, -
2975848, 2975863, -
2975881, 2975942, -
2975958, 2976041, -
2976050, 2976339, -
2976361, 2976379, -
2976381, 2976476, -
2976489, 2977020, -
2977027, 2977045, -
2977056, 2977115, -
2977167, 2977228, -
2977234, 2977352, -
2977356, 2977381, -
2977389, 2977420, -
2977431, 2977547, -
2977554, 2977603, -
2977605, 2977660, -
2977666, 2977872, -
2977909, 2978130, -
2978148, 2978297, -
2978302, 2978355, -
2978357, 2978438, -
2978477, 2978498, -
2978535, 2978576, -
2978578, 2978608, -
2978610, 2978835, -
2978846, 2978939, -
2978943, 2978992, -
2978998, 2979044, -
2979061, 2979099, -
2979108, 2979158, -
2979169, 2979222, -
2979238, 2979287, -
2979296, 2979338, -
2979346, 2979566, -
2979568, 2979740, -
2979746, 2979803, -
2979812, 2979836, -
2979851, 2980078, -
2980092, 2980142, -
2980152, 2980179, -
2980208, 2980230, -
2980248, 2980274, -
2980278, 2980294, -
2980310, 2980340, -
2980366, 2980400, -
2980401, 2980443, -
2980448, 2980494, -
2980520, 2980537, -
2980595, 2980627, -
2980644, 2980659, -
2980671, 2980728, -
2980730, 2980856, -
2980866, 2980902, -
2980911, 2980939, -
2980945, 2980996, -
2981008, 2981374, -
2981388, 2981409, -
2981412, 2981489, -
2981501, 2981550, -
2981582, 2981629, -
2981633, 2981682, -
2981699, 2981757, -
2981762, 2981789, -
2981801, 2981843, -
2981866, 2981895, -
2981902, 2981934, -
2981936, 2981966, -
2981968, 2981991, -
2981996, 2982026, -
2982074, 2982117, -
2982122, 2982148, -
2982170, 2982215, -
2982218, 2982234, -
2982254, 2982300, -
2982308, 2982362, -
2982368, 2982414, -
2982451, 2982754, -
2982767, 2982777, -
2982779, 2982852, -
2982854, 2982912, -
2982950, 2983017, -
2983024, 2983119, -
2983136, 2983185, -
2983217, 2983263, -
2983271, 2983290, -
2983295, 2983328, -
2983337, 2983362, -
2983390, 2983445, -
2983469, 2983506, -
2983508, 2983548, -
2983549, 2983563, -
2983583, 2983641, -
2983643, 2983707, -
2983723, 2984100, -
2984107, 2984177, -
2984179, 2984231, -
2984233, 2984267, -
2984275, 2984538, -
2984546, 2984687, -
2984731, 2984765, -
2984766, 2984822, -
2984826, 2984850, -
2984854, 2984870, -
2984879, 2984908, -
2984916, 2984960, -
2984977, 2985018, -
2985032, 2985062, -
2985080, 2985143, -
2985145, 2985198, -
2985201, 2985376, -
2985401, 2985562, -
2985612, 2985669, -
2985683, 2986314, -
2986351, 2986411, -
2986419, 2986641, -
2986653, 2986839, -
2986843, 2986893, -
2986926, 2987181, -
2987187, 2987390, -
2987416, 2987448, -
2987452, 2987531, -
2987557, 2987616, -
2987626, 2987704, -
2987707, 2987730, -
2987731, 2987759, -
2987788, 2987867, -
2987890, 2987930, -
2987941, 2987969, -
2987986, 2988067, -
2988089, 2989220, -
2989226, 2989370, -
2989378, 2989415, -
2989441, 2989465, -
2989466, 2991097, -
2991116, 2991593, -
2991607, 2991871, -
2991878, 2991915, -
2991922, 2991969, -
2991988, 2992032, -
2992057, 2992128, -
2992148, 2992182, -
2992204, 2992244, -
2992255, 2992283, -
2992285, 2992346, -
2992349, 2992409, -
2992412, 2992486, -
2992487, 2992559, -
2992565, 2992609, -
2992615, 2992664, -
2992697, 2992729, -
2992730, 2992760, -
2992790, 2992855, -
2992864, 2993280, -
2993291, 2993357, -
2993362, 2993389, -
2993419, 2993495, -
2993500, 2993675, -
2993689, 2993732, -
2993734, 2993784, -
2993794, 2993932, -
2993935, 2993984, -
2994007, 2994277, -
2994292, 2994446, -
2994457, 2994550, -
2994560, 2994603, -
2994619, 2994678, -
2994683, 2994720, -
2994722, 2994771, -
2994796, 2995039, -
2995046, 2995077, -
2995083, 2995117, -
2995190, 2995614, -
2995618, 2995672, -
2995676, 2995708, -
2995715, 2995760, -
2995763, 2996721, -
2996728, 2996750, -
2996762, 2996869, -
2996897, 2996944, -
2996953, 2996983, -
2997000, 2997061, -
2997081, 2997244, -
2997306, 2997340, -
2997357, 2997395, -
2997414, 2997447, -
2997471, 2997513, -
2997529, 2997585, -
2997587, 2997610, -
2997644, 2997675, -
2997709, 2997909, -
2997919, 2997947, -
2997965, 2998354, -
2998359, 2998388, -
2998416, 2998601, -
2998602, 2998652, -
2998665, 2998711, -
2998715, 2998744, -
2998754, 3000318, -
3000321, 3000353, -
3000356, 3000557, -
3000581, 3000649, -
3000650, 3000677, -
3000680, 3000708, -
3000726, 3000792, -
3000800, 3000843, -
3000866, 3000889, -
3000902, 3000924, -
3000929, 3000969, -
3000976, 3001027, -
3001031, 3001083, -
3001087, 3001107, -
3001127, 3001504, -
3001526, 3001547, -
3001555, 3002165, -
3002170, 3002234, -
3002244, 3004019, -
3004025, 3004052, -
3004057, 3004257, -
3004262, 3004307, -
3004316, 3004440, -
3004444, 3004455, -
3004465, 3004476, -
3004481, 3004505, -
3004510, 3004532, -
3004541, 3004559, -
3004582, 3004603, -
3004609, 3004649, -
3004661, 3004677, -
3004693, 3004717, -
3004729, 3004782, -
3004803, 3004824, -
3004834, 3005496, -
3005499, 3005535, -
3005543, 3005685, -
3005697, 3005752, -
3005779, 3005806, -
3005821, 3005870, -
3005872, 3005918, -
3005926, 3005959, -
3005965, 3005983, -
3005986, 3006011, -
3006037, 3006067, -
3006069, 3006128, -
3006132, 3006145, -
3006153, 3006170, -
3006192, 3006211, -
3006228, 3006250, -
3006261, 3006277, -
3006280, 3006328, -
3006349, 3006394, -
3006405, 3006427, -
3006429, 3006460, -
3006466, 3007805, -
3007808, 3007861, -
3007867, 3008154, -
3008163, 3008243, -
3008252, 3008305, -
3008323, 3008381, -
3008415, 3008450, -
3008470, 3008508, -
3008515, 3008531, -
3008539, 3008571, -
3008610, 3009047, -
3009057, 3009261, -
3009285, 3009321, -
3009341, 3009373, -
3009389, 3009442, -
3009459, 3009487, -
3009495, 3011012, -
3011018, 3011070, -
3011104, 3011145, -
3011146, 3011319, -
3011330, 3011382, -
3011387, 3011447, -
3011457, 3011513, -
3011531, 3011559, -
3011566, 3011612, -
3011620, 3011636, -
3011642, 3011692, -
3011710, 3011734, -
3011748, 3011854, -
3011868, 3011963, -
3011991, 3012007, -
3012022, 3012076, -
3012077, 3012165, -
3012191, 3012203, -
3012217, 3012245, -
3012281, 3012352, -
3012392, 3012404, -
3012430, 3012498, -
3012505, 3012523, -
3012526, 3012551, -
3012595, 3012624, -
3012635, 3012900, -
3012907, 3012967, -
3012994, 3013037, -
3013040, 3013089, -
3013108, 3013280, -
3013285, 3013307, -
3013313, 3013342, -
3013353, 3013405, -
3013410, 3013479, -
3013487, 3013527, -
3013534, 3013570, -
3013573, 3014009, -
3014022, 3014060, -
3014080, 3014134, -
3014136, 3014217, -
3014248, 3014598, -
3014603, 3014636, -
3014641, 3014693, -
3014695, 3014727, -
3014731, 3014744, -
3014774, 3014879, -
3014896, 3014922, -
3014935, 3014985, -
3015007, 3015062, -
3015068, 3015228, -
3015229, 3015284, -
3015289, 3015331, -
3015344, 3015401, -
3015403, 3015421, -
3015424, 3015444, -
3015445, 3015465, -
3015484, 3015681, -
3015682, 3015751, -
3015760, 3015934, -
3015942, 3015982, -
3015999, 3016061, -
3016068, 3016134, -
3016137, 3016175, -
3016187, 3016386, -
3016414, 3016442, -
3016480, 3016531, -
3016547, 3016584, -
3016657, 3016677, -
3016753, 3016947, -
3016978, 3017754, -
3017802, 3017819, -
3017823, 3017836, -
3017850, 3020602, -
3020623, 3020649, -
3020652, 3020665, -
3020667, 3020729, -
3020739, 3020899, -
3020922, 3020980, -
3020981, 3020998, -
3021012, 3021050, -
3021078, 3021103, -
3021112, 3021145, -
3021150, 3021412, -
3021414, 3021476, -
3021480, 3021527, -
3021534, 3023304, -
3023307, 3023355, -
3023360, 3023395, -
3023405, 3023430, -
3023432, 3023577, -
3023597, 3025466, -
3025471, 3025484, -
3025489, 3025509, -
3025510, 3025521, -
3025524, 3025655, -
3025675, 3025688, -
3025693, 3025706, -
3025707, 3025742, -
3025743, 3025895, -
3025897, 3025931, -
3025942, 3026126, -
3026131, 3026414, -
3026419, 3026432, -
3026437, 3026450, -
3026452, 3026465, -
3026476, 3026504, -
3026512, 3026540, -
3026550, 3026838, -
3026843, 3026875, -
3026893, 3027002, -
3027013, 3027080, -
3027101, 3027183, -
3027186, 3027248, -
3027259, 3027319, -
3027339, 3027383, -
3027399, 3027461, -
3027467, 3027503, -
3027511, 3027568, -
3027580, 3027602, -
3027646, 3027685, -
3027700, 3027736, -
3027739, 3028047, -
3028050, 3028132, -
3028184, 3028224, -
3028243, 3028261, -
3028275, 3028289, -
3028294, 3028340, -
3028345, 3028377, -
3028380, 3028437, -
3028450, 3028501, -
3028532, 3028603, -
3028617, 3028687, -
3028691, 3028711, -
3028742, 3028818, -
3028880, 3028912, -
3028932, 3028963, -
3028971, 3028997, -
3029000, 3029040, -
3029066, 3029124, -
3029141, 3029427, -
3029430, 3029470, -
3029498, 3029512, -
3029529, 3029585, -
3029601, 3029642, -
3029643, 3030034, -
3030054, 3030087, -
3030090, 3030196, -
3030262, 3030287, -
3030289, 3030337, -
3030368, 3030397, -
3030454, 3030586, -
3030603, 3030659, -
3030718, 3030748, -
3030766, 3030784, -
3030808, 3033260, -
3033263, 3033293, -
3033322, 3033345, -
3033355, 3033457, -
3033478, 3033614, -
3033618, 3033636, -
3033647, 3033696, -
3033739, 3033802, -
3033821, 3033857, -
3033866, 3033892, -
3033919, 3033969, -
3033984, 3034106, -
3034120, 3034196, -
3034203, 3034227, -
3034231, 3034437, -
3034451, 3034469, -
3034471, 3034527, -
3034537, 3034756, -
3034758, 3034781, -
3034813, 3035035, -
3035037, 3035068, -
3035073, 3035124, -
3035133, 3035176, -
3035217, 3035232, -
3035234, 3035268, -
3035282, 3037348, -
3037355, 3038709, -
3038712, 3038741, -
3038776, 3038837, -
3038844, 3038863, -
3038911, 3038984, -
3038988, 3039200, -
3039210, 3039224, -
3039239, 3039412, -
3039415, 3039472, -
3039473, 3039505, -
3039511, 3039524, -
3039527, 3039556, -
3039559, 3039607, -
3039609, 3039652, -
3039657, 3039692, -
3039712, 3039733, -
3039734, 3039806, -
3039825, 3039845, -
3039867, 3039894, -
3039899, 3039933, -
3039936, 3039960, -
3039975, 3040038, -
3040040, 3040281, -
3040287, 3040341, -
3040377, 3040408, -
3040434, 3040450, -
3040471, 3040502, -
3040504, 3040532, -
3040539, 3040564, -
3040566, 3040628, -
3040631, 3040870, -
3040872, 3040909, -
3040923, 3040936, -
3040945, 3041778, -
3041780, 3041805, -
3041810, 3041843, -
3041849, 3041874, -
3041876, 3041889, -
3041891, 3041913, -
3041921, 3041948, -
3041958, 3041989, -
3041997, 3042560, -
3042563, 3042588, -
3042590, 3042704, -
3042716, 3042777, -
3042791, 3042821, -
3042832, 3042861, -
3042868, 3042896, -
3042912, 3042976, -
3042988, 3043006, -
3043036, 3043052, -
3043067, 3043097, -
3043106, 3043161, -
3043168, 3043243, -
3043250, 3043407, -
3043414, 3043454, -
3043463, 3043502, -
3043504, 3043651, -
3043662, 3043698, -
3043702, 3043993, -
3044003, 3044322, -
3044340, 3044448, -
3044450, 3044499, -
3044509, 3044547, -
3044552, 3044585, -
3044587, 3044638, -
3044653, 3044703, -
3044731, 3044751, -
3044752, 3044805, -
3044818, 3044859, -
3044875, 3044934, -
3044948, 3044970, -
3044977, 3044993, -
3045005, 3045054, -
3045061, 3045196, -
3045201, 3045231, -
3045236, 3045256, -
3045263, 3045380, -
3045399, 3045433, -
3045446, 3045471, -
3045474, 3045514, -
3045525, 3045811, -
3045813, 3045904, -
3045910, 3045936, -
3045940, 3046136, -
3046142, 3046181, -
3046184, 3046247, -
3046252, 3046289, -
3046298, 3046334, -
3046357, 3046610, -
3046617, 3046642, -
3046658, 3046677, -
3046688, 3046710, -
3046728, 3046749, -
3046757, 3046788, -
3046794, 3046833, -
3046845, 3046877, -
3046881, 3046900, -
3046911, 3046937, -
3046949, 3046970, -
3046983, 3047005, -
3047047, 3047102, -
3047111, 3047149, -
3047175, 3047253, -
3047261, 3047438, -
3047463, 3047497, -
3047500, 3047860, -
3047876, 3047910, -
3047925, 3047947, -
3047951, 3047983, -
3047988, 3048013, -
3048023, 3048255, -
3048276, 3048292, -
3048297, 3048326, -
3048336, 3048414, -
3048426, 3048485, -
3048487, 3048535, -
3048543, 3048568, -
3048602, 3048623, -
3048625, 3048721, -
3048723, 3048766, -
3048774, 3048821, -
3048839, 3048868, -
3048878, 3049008, -
3049010, 3049081, -
3049094, 3049131, -
3049133, 3049181, -
3049195, 3049244, -
3049276, 3049310, -
3049334, 3049385, -
3049411, 3049468, -
3049492, 3049535, -
3049543, 3049620, -
3049628, 3049667, -
3049693, 3049846, -
3049862, 3050043, -
3050064, 3050083, -
3050090, 3050117, -
3050145, 3050192, -
3050209, 3050248, -
3050253, 3050273, -
3050277, 3050294, -
3050298, 3050314, -
3050319, 3050380, -
3050407, 3050436, -
3050448, 3051170, -
3051177, 3051214, -
3051216, 3052299, -
3052303, 3052338, -
3052351, 3052360, -
3052366, 3052425, -
3052434, 3052449, -
3052454, 3052473, -
3052484, 3052510, -
3052521, 3052557, -
3052571, 3052593, -
3052597, 3052625, -
3052637, 3052685, -
3052699, 3052760, -
3052768, 3052785, -
3052817, 3052884, -
3052892, 3052923, -
3052944, 3053204, -
3053207, 3053728, -
3053759, 3053779, -
3053793, 3053825, -
3053873, 3053897, -
3053904, 3053923, -
3053928, 3053945, -
3053949, 3054001, -
3054024, 3054061, -
3054069, 3054125, -
3054130, 3054145, -
3054171, 3054243, -
3054251, 3054270, -
3054272, 3054306, -
3054308, 3054319, -
3054327, 3054344, -
3054349, 3054374, -
3054382, 3054643, -
3054648, 3055136, -
3055137, 3055157, -
3055181, 3055216, -
3055231, 3055278, -
3055283, 3055317, -
3055320, 3055393, -
3055398, 3055433, -
3055438, 3055929, -
3055946, 3055992, -
3056006, 3056340, -
3056354, 3056386, -
3056404, 3056431, -
3056435, 3056454, -
3056467, 3056488, -
3056500, 3056550, -
3056573, 3056831, -
3056838, 3056883, -
3056891, 3056913, -
3056924, 3056944, -
3056952, 3057020, -
3057023, 3057100, -
3057102, 3057152, -
3057196, 3057215, -
3057251, 3057415, -
3057422, 3057446, -
3057462, 3057506, -
3057508, 3057529, -
3057583, 3057953, -
3057958, 3058056, -
3058074, 3058101, -
3058139, 3058227, -
3058243, 3058277, -
3058279, 3058356, -
3058396, 3058423, -
3058440, 3058465, -
3058469, 3058517, -
3058532, 3058577, -
3058579, 3058610, -
3058615, 3058667, -
3058687, 3058720, -
3058741, 3058791, -
3058802, 3058848, -
3058850, 3058929, -
3058938, 3058967, -
3058971, 3059103, -
3059108, 3059123, -
3059129, 3059148, -
3059176, 3059237, -
3059241, 3059309, -
3059327, 3059610, -
3059617, 3059666, -
3059690, 3059814, -
3059825, 3059873, -
3059875, 3059895, -
3059911, 3059972, -
3059991, 3060027, -
3060046, 3060107, -
3060115, 3060130, -
3060142, 3060196, -
3060236, 3060263, -
3060272, 3060290, -
3060299, 3060323, -
3060326, 3060382, -
3060400, 3060454, -
3060463, 3060503, -
3060516, 3060568, -
3060604, 3060654, -
3060666, 3060712, -
3060718, 3060759, -
3060762, 3060793, -
3060815, 3060847, -
3060851, 3060940, -
3060946, 3061118, -
3061140, 3061197, -
3061200, 3061260, -
3061265, 3061279, -
3061282, 3061338, -
3061341, 3061457, -
3061460, 3061555, -
3061560, 3061880, -
3061914, 3064492, -
3064500, 3064541, -
3064544, 3064571, -
3064578, 3064623, -
3064636, 3064676, -
3064687, 3064719, -
3064728, 3065533, -
3065541, 3065585, -
3065616, 3065669, -
3065676, 3065761, -
3065781, 3065810, -
3065824, 3065863, -
3065868, 3065954, -
3065964, 3066016, -
3066027, 3066040, -
3066046, 3066067, -
3066073, 3066136, -
3066187, 3066239, -
3066251, 3066666, -
3066676, 3066691, -
3066705, 3066740, -
3066747, 3066762, -
3066775, 3066813, -
3066816, 3066874, -
3066885, 3066935, -
3066942, 3067028, -
3067039, 3067067, -
3067084, 3067114, -
3067128, 3067139, -
3067156, 3067195, -
3067210, 3067330, -
3067338, 3067360, -
3067370, 3067423, -
3067440, 3067468, -
3067511, 3067576, -
3067611, 3068278, -
3068283, 3068326, -
3068333, 3068373, -
3068378, 3068417, -
3068420, 3068501, -
3068520, 3068603, -
3068608, 3068732, -
3068761, 3069066, -
3069068, 3069508, -
3069524, 3069747, -
3069814, 3070319, -
3070324, 3070363, -
3070377, 3070418, -
3070438, 3070477, -
3070483, 3070590, -
3070598, 3071044, -
3071049, 3071091, -
3071109, 3071154, -
3071158, 3071188, -
3071189, 3071211, -
3071216, 3071265, -
3071267, 3071355, -
3071359, 3071571, -
3071590, 3071610, -
3071612, 3071642, -
3071657, 3071718, -
3071735, 3071769, -
3071790, 3072430, -
3072441, 3072509, -
3072550, 3072584, -
3072603, 3072657, -
3072669, 3072808, -
3072834, 3073245, -
3073260, 3073293, -
3073300, 3078075, -
3078103, 3078147, -
3078163, 3078183, -
3078187, 3078209, -
3078214, 3078296, -
3078307, 3078360, -
3078426, 3078470, -
3078478, 3078520, -
3078523, 3078588, -
3078597, 3078748, -
3078760, 3078775, -
3078814, 3078969, -
3078988, 3079004, -
3079019, 3079080, -
3079081, 3079142, -
3079149, 3079427, -
3079465, 3079533, -
3079552, 3079574, -
3079585, 3079602, -
3079615, 3079664, -
3079670, 3079721, -
3079767, 3079800, -
3079809, 3079860, -
3079871, 3079896, -
3079907, 3079941, -
3079961, 3080046, -
